locus,symbols,datasets,datasetIDs,essentiality status,essentiality consensus
FBgn0034412,,1,347,NE,Nonessential
FBgn0034413,,1,347,NE,Nonessential
FBgn0034415,,1,347,NE,Nonessential
FBgn0034416,,1,347,NE,Nonessential
FBgn0034417,,1,347,NE,Nonessential
FBgn0034418,,1,347,NE,Nonessential
FBgn0034419,,1,347,NE,Nonessential
FBgn0034420,,1,347,NE,Nonessential
FBgn0034421,,1,347,NE,Nonessential
FBgn0034422,,1,347,NE,Nonessential
FBgn0034423,,1,347,NE,Nonessential
FBgn0034425,,1,347,NE,Nonessential
FBgn0034426,,1,347,NE,Nonessential
FBgn0034427,,2,"347,363","NE,E",Conditional
FBgn0034428,,1,347,NE,Nonessential
FBgn0034429,,1,347,NE,Nonessential
FBgn0034430,,1,347,NE,Nonessential
FBgn0034432,,1,347,NE,Nonessential
FBgn0034433,,1,347,NE,Nonessential
FBgn0034434,,1,347,NE,Nonessential
FBgn0034435,,1,347,NE,Nonessential
FBgn0034436,,1,347,NE,Nonessential
FBgn0034437,,1,347,NE,Nonessential
FBgn0034438,,1,347,NE,Nonessential
FBgn0034439,,1,347,NE,Nonessential
FBgn0034440,,1,347,NE,Nonessential
FBgn0034441,,1,347,NE,Nonessential
FBgn0034442,,1,347,NE,Nonessential
FBgn0034443,,1,347,NE,Nonessential
FBgn0034446,,1,347,NE,Nonessential
FBgn0034447,,1,347,NE,Nonessential
FBgn0034451,,1,347,NE,Nonessential
FBgn0034452,,1,347,NE,Nonessential
FBgn0034454,,1,347,NE,Nonessential
FBgn0034455,,1,347,NE,Nonessential
FBgn0034456,,1,347,NE,Nonessential
FBgn0034457,,1,347,NE,Nonessential
FBgn0034458,,1,347,NE,Nonessential
FBgn0034459,,1,347,NE,Nonessential
FBgn0034460,,1,347,NE,Nonessential
FBgn0034461,,1,347,NE,Nonessential
FBgn0034462,,1,347,NE,Nonessential
FBgn0034463,,1,347,NE,Nonessential
FBgn0034464,,1,347,NE,Nonessential
FBgn0034467,,2,"363,347","NE,NE",Nonessential
FBgn0034468,,1,347,NE,Nonessential
FBgn0034470,,2,"347,363","NE,NE",Nonessential
FBgn0034471,,1,347,NE,Nonessential
FBgn0034472,,1,347,NE,Nonessential
FBgn0034473,,1,347,NE,Nonessential
FBgn0034474,,1,347,NE,Nonessential
FBgn0034475,,1,347,NE,Nonessential
FBgn0034476,,1,347,NE,Nonessential
FBgn0034477,,1,347,NE,Nonessential
FBgn0034478,,1,347,NE,Nonessential
FBgn0034479,,1,347,NE,Nonessential
FBgn0034480,,1,347,NE,Nonessential
FBgn0034481,,1,347,NE,Nonessential
FBgn0034483,,1,347,NE,Nonessential
FBgn0034484,,1,347,NE,Nonessential
FBgn0034485,,1,347,NE,Nonessential
FBgn0034486,,1,347,NE,Nonessential
FBgn0034487,,1,347,NE,Nonessential
FBgn0034488,,1,347,NE,Nonessential
FBgn0034489,,1,347,NE,Nonessential
FBgn0034490,,1,347,NE,Nonessential
FBgn0034491,,1,347,NE,Nonessential
FBgn0034493,,1,347,NE,Nonessential
FBgn0034494,,1,347,NE,Nonessential
FBgn0034495,,1,347,NE,Nonessential
FBgn0034496,,1,347,NE,Nonessential
FBgn0034497,,1,347,NE,Nonessential
FBgn0034498,,1,347,NE,Nonessential
FBgn0034499,,1,347,NE,Nonessential
FBgn0034500,,1,347,NE,Nonessential
FBgn0034501,,1,347,NE,Nonessential
FBgn0034502,,1,347,NE,Nonessential
FBgn0034503,,1,347,NE,Nonessential
FBgn0034504,,1,347,NE,Nonessential
FBgn0034505,,1,347,NE,Nonessential
FBgn0034506,,1,347,NE,Nonessential
FBgn0034507,,1,347,NE,Nonessential
FBgn0034509,,1,347,NE,Nonessential
FBgn0034510,,1,347,NE,Nonessential
FBgn0034511,,1,347,NE,Nonessential
FBgn0034512,,1,347,NE,Nonessential
FBgn0034513,,1,347,NE,Nonessential
FBgn0034514,,1,347,NE,Nonessential
FBgn0034515,,1,347,NE,Nonessential
FBgn0034517,,1,347,NE,Nonessential
FBgn0034518,,1,347,NE,Nonessential
FBgn0034519,,1,347,NE,Nonessential
FBgn0034520,,1,347,NE,Nonessential
FBgn0034521,,1,347,NE,Nonessential
FBgn0034523,,1,347,NE,Nonessential
FBgn0034527,,1,347,NE,Nonessential
FBgn0034528,,1,347,NE,Nonessential
FBgn0034529,,1,347,NE,Nonessential
FBgn0034530,,1,347,NE,Nonessential
FBgn0034532,,1,347,NE,Nonessential
FBgn0034534,,1,347,NE,Nonessential
FBgn0034535,,1,347,NE,Nonessential
FBgn0034537,,1,347,NE,Nonessential
FBgn0034538,,1,347,NE,Nonessential
FBgn0034539,,1,347,NE,Nonessential
FBgn0034540,,1,347,NE,Nonessential
FBgn0034541,,1,347,NE,Nonessential
FBgn0034542,,1,347,NE,Nonessential
FBgn0034543,,1,347,NE,Nonessential
FBgn0034545,,1,347,NE,Nonessential
FBgn0034546,,1,347,NE,Nonessential
FBgn0034548,,2,"347,363","NE,NE",Nonessential
FBgn0034550,,1,347,NE,Nonessential
FBgn0034551,,1,347,NE,Nonessential
FBgn0034552,,1,347,NE,Nonessential
FBgn0034553,,1,347,NE,Nonessential
FBgn0034554,,1,347,NE,Nonessential
FBgn0034558,,1,347,NE,Nonessential
FBgn0034560,,1,347,NE,Nonessential
FBgn0034563,,1,347,NE,Nonessential
FBgn0034564,,1,347,NE,Nonessential
FBgn0034565,,1,347,NE,Nonessential
FBgn0034566,,1,347,NE,Nonessential
FBgn0034567,,1,347,NE,Nonessential
FBgn0034568,,1,347,NE,Nonessential
FBgn0034569,,1,347,NE,Nonessential
FBgn0034570,,1,347,NE,Nonessential
FBgn0034572,,1,347,NE,Nonessential
FBgn0034573,,1,347,NE,Nonessential
FBgn0034576,,1,347,NE,Nonessential
FBgn0034577,,1,347,NE,Nonessential
FBgn0034578,,1,347,NE,Nonessential
FBgn0034579,,1,347,NE,Nonessential
FBgn0034580,,1,347,NE,Nonessential
FBgn0034582,,2,"347,363","NE,NE",Nonessential
FBgn0034583,,1,347,NE,Nonessential
FBgn0034585,,1,347,NE,Nonessential
FBgn0034588,,1,347,NE,Nonessential
FBgn0034590,,1,347,NE,Nonessential
FBgn0034592,,1,347,NE,Nonessential
FBgn0034595,,1,347,NE,Nonessential
FBgn0034598,,1,347,NE,Nonessential
FBgn0034599,,1,347,NE,Nonessential
FBgn0034601,,2,"363,347","NE,NE",Nonessential
FBgn0034602,,1,347,NE,Nonessential
FBgn0034603,,1,347,NE,Nonessential
FBgn0034605,,1,347,NE,Nonessential
FBgn0034606,,1,347,NE,Nonessential
FBgn0034611,,1,347,NE,Nonessential
FBgn0034612,,1,347,NE,Nonessential
FBgn0034614,,1,347,NE,Nonessential
FBgn0034617,,1,347,NE,Nonessential
FBgn0034618,,1,347,NE,Nonessential
FBgn0034622,,1,347,NE,Nonessential
FBgn0034623,,1,347,NE,Nonessential
FBgn0034624,,1,347,NE,Nonessential
FBgn0034626,,1,347,NE,Nonessential
FBgn0034627,,1,347,NE,Nonessential
FBgn0034628,,1,347,NE,Nonessential
FBgn0034629,,1,347,NE,Nonessential
FBgn0034631,,2,"347,363","NE,NE",Nonessential
FBgn0034634,,1,347,NE,Nonessential
FBgn0034636,,1,347,NE,Nonessential
FBgn0034638,,1,347,NE,Nonessential
FBgn0034639,,1,347,NE,Nonessential
FBgn0034641,,1,347,NE,Nonessential
FBgn0034642,,1,347,NE,Nonessential
FBgn0034643,,1,347,NE,Nonessential
FBgn0034644,,1,347,NE,Nonessential
FBgn0034645,,1,347,NE,Nonessential
FBgn0034646,,1,347,NE,Nonessential
FBgn0034647,,1,347,NE,Nonessential
FBgn0034649,,1,347,NE,Nonessential
FBgn0034650,,1,347,NE,Nonessential
FBgn0034651,,1,347,NE,Nonessential
FBgn0034654,,1,347,NE,Nonessential
FBgn0034655,,1,347,NE,Nonessential
FBgn0034656,,1,347,NE,Nonessential
FBgn0034657,,1,347,NE,Nonessential
FBgn0034658,,1,347,NE,Nonessential
FBgn0034659,,1,347,NE,Nonessential
FBgn0034660,,1,347,NE,Nonessential
FBgn0034661,,1,347,NE,Nonessential
FBgn0034662,,1,347,NE,Nonessential
FBgn0034663,,1,347,NE,Nonessential
FBgn0034664,,1,347,NE,Nonessential
FBgn0034665,,1,347,NE,Nonessential
FBgn0034666,,1,347,NE,Nonessential
FBgn0034667,,1,347,NE,Nonessential
FBgn0034670,,1,347,NE,Nonessential
FBgn0034671,,1,347,NE,Nonessential
FBgn0034674,,1,347,NE,Nonessential
FBgn0034681,,1,347,NE,Nonessential
FBgn0034683,,1,347,NE,Nonessential
FBgn0034684,,1,347,NE,Nonessential
FBgn0034687,,1,347,NE,Nonessential
FBgn0034688,,1,347,NE,Nonessential
FBgn0034689,,1,347,NE,Nonessential
FBgn0034691,,1,347,NE,Nonessential
FBgn0034692,,1,347,NE,Nonessential
FBgn0034693,,1,347,NE,Nonessential
FBgn0034694,,1,347,NE,Nonessential
FBgn0034697,,1,347,NE,Nonessential
FBgn0034700,,1,347,NE,Nonessential
FBgn0034703,,1,347,NE,Nonessential
FBgn0034704,,1,347,NE,Nonessential
FBgn0034705,,1,347,NE,Nonessential
FBgn0034706,,1,347,NE,Nonessential
FBgn0034707,,1,347,NE,Nonessential
FBgn0034708,,1,347,NE,Nonessential
FBgn0034709,,1,347,NE,Nonessential
FBgn0034710,,1,347,NE,Nonessential
FBgn0034711,,1,347,NE,Nonessential
FBgn0034712,,1,347,NE,Nonessential
FBgn0034713,,1,347,NE,Nonessential
FBgn0034715,,1,347,NE,Nonessential
FBgn0034716,,1,347,NE,Nonessential
FBgn0034717,,1,347,NE,Nonessential
FBgn0034718,,1,347,NE,Nonessential
FBgn0034720,,1,347,NE,Nonessential
FBgn0034721,,1,347,NE,Nonessential
FBgn0034722,,1,347,NE,Nonessential
FBgn0034723,,1,347,NE,Nonessential
FBgn0034724,,1,347,NE,Nonessential
FBgn0034725,,2,"347,363","NE,NE",Nonessential
FBgn0034726,,1,347,NE,Nonessential
FBgn0034727,,1,347,NE,Nonessential
FBgn0034728,,2,"363,347","NE,NE",Nonessential
FBgn0034729,,1,347,NE,Nonessential
FBgn0034730,,1,347,NE,Nonessential
FBgn0034731,,1,347,NE,Nonessential
FBgn0034732,,1,347,NE,Nonessential
FBgn0034733,,1,347,NE,Nonessential
FBgn0034734,,1,347,NE,Nonessential
FBgn0034735,,1,347,NE,Nonessential
FBgn0034736,,1,347,NE,Nonessential
FBgn0034737,,1,347,NE,Nonessential
FBgn0034739,,1,347,NE,Nonessential
FBgn0034740,,1,347,NE,Nonessential
FBgn0034741,,1,347,NE,Nonessential
FBgn0034742,,1,347,NE,Nonessential
FBgn0034743,,1,347,E,Essential
FBgn0034744,,1,347,NE,Nonessential
FBgn0034745,,1,347,NE,Nonessential
FBgn0034748,,1,347,NE,Nonessential
FBgn0034750,,1,347,NE,Nonessential
FBgn0034751,,2,"347,363","NE,E",Conditional
FBgn0034753,,1,347,NE,Nonessential
FBgn0034755,,1,347,NE,Nonessential
FBgn0034756,,1,347,NE,Nonessential
FBgn0034758,,1,347,NE,Nonessential
FBgn0034759,,1,347,NE,Nonessential
FBgn0034761,,1,347,NE,Nonessential
FBgn0034763,,1,347,NE,Nonessential
FBgn0034766,,1,347,NE,Nonessential
FBgn0034768,,1,347,NE,Nonessential
FBgn0034769,,1,347,NE,Nonessential
FBgn0034770,,1,347,NE,Nonessential
FBgn0034774,,1,347,NE,Nonessential
FBgn0034776,,1,347,NE,Nonessential
FBgn0034782,,1,347,NE,Nonessential
FBgn0034783,,1,347,NE,Nonessential
FBgn0034784,,1,347,NE,Nonessential
FBgn0034785,,1,347,NE,Nonessential
FBgn0034786,,1,347,NE,Nonessential
FBgn0034788,,1,347,NE,Nonessential
FBgn0034789,,1,347,NE,Nonessential
FBgn0034791,,1,347,NE,Nonessential
FBgn0034792,,1,347,NE,Nonessential
FBgn0034793,,1,347,NE,Nonessential
FBgn0034794,,1,347,NE,Nonessential
FBgn0034795,,1,347,NE,Nonessential
FBgn0034796,,1,347,NE,Nonessential
FBgn0034797,,1,347,NE,Nonessential
FBgn0034800,,1,347,NE,Nonessential
FBgn0034802,,1,347,NE,Nonessential
FBgn0034803,,1,347,NE,Nonessential
FBgn0034804,,1,347,NE,Nonessential
FBgn0034807,,1,347,NE,Nonessential
FBgn0034808,,1,347,NE,Nonessential
FBgn0034809,,1,347,NE,Nonessential
FBgn0034810,,1,347,NE,Nonessential
FBgn0034814,,1,347,NE,Nonessential
FBgn0034816,,1,347,NE,Nonessential
FBgn0034817,,1,347,NE,Nonessential
FBgn0034819,,1,347,NE,Nonessential
FBgn0034820,,1,347,NE,Nonessential
FBgn0034821,,1,347,NE,Nonessential
FBgn0034822,,2,"363,347","E,NE",Conditional
FBgn0034824,,1,347,NE,Nonessential
FBgn0034825,,1,347,NE,Nonessential
FBgn0034826,,1,347,NE,Nonessential
FBgn0034827,,1,347,NE,Nonessential
FBgn0034828,,1,347,NE,Nonessential
FBgn0034829,,1,347,NE,Nonessential
FBgn0034833,,1,347,NE,Nonessential
FBgn0034834,,1,347,NE,Nonessential
FBgn0034835,,1,347,NE,Nonessential
FBgn0034837,,1,347,NE,Nonessential
FBgn0034838,,1,347,NE,Nonessential
FBgn0034839,,1,347,NE,Nonessential
FBgn0034840,,1,347,E,Essential
FBgn0034841,,1,347,NE,Nonessential
FBgn0034842,,1,347,NE,Nonessential
FBgn0034844,,1,347,NE,Nonessential
FBgn0034846,,1,347,NE,Nonessential
FBgn0034849,,1,347,NE,Nonessential
FBgn0034850,,1,347,NE,Nonessential
FBgn0034853,,1,347,E,Essential
FBgn0034854,,1,347,NE,Nonessential
FBgn0034856,,1,347,NE,Nonessential
FBgn0034858,,1,347,NE,Nonessential
FBgn0034859,,1,347,NE,Nonessential
FBgn0034860,,1,347,NE,Nonessential
FBgn0034861,,1,347,NE,Nonessential
FBgn0034862,,1,347,NE,Nonessential
FBgn0034863,,1,347,NE,Nonessential
FBgn0034865,,1,347,NE,Nonessential
FBgn0034866,,1,347,NE,Nonessential
FBgn0034867,,1,347,NE,Nonessential
FBgn0034869,,1,347,NE,Nonessential
FBgn0034870,,2,"347,363","NE,E",Conditional
FBgn0034871,,1,347,NE,Nonessential
FBgn0034873,,1,347,NE,Nonessential
FBgn0034876,,1,347,NE,Nonessential
FBgn0034877,,1,347,NE,Nonessential
FBgn0034878,,1,347,NE,Nonessential
FBgn0034879,,1,347,NE,Nonessential
FBgn0034880,,2,"347,363","NE,NE",Nonessential
FBgn0034882,,2,"363,347","E,NE",Conditional
FBgn0034883,,1,347,NE,Nonessential
FBgn0034884,,1,347,NE,Nonessential
FBgn0034885,,1,347,NE,Nonessential
FBgn0034886,,1,347,NE,Nonessential
FBgn0034887,,1,347,NE,Nonessential
FBgn0034888,,1,347,NE,Nonessential
FBgn0034889,,1,347,NE,Nonessential
FBgn0034893,,1,347,NE,Nonessential
FBgn0034894,,1,347,NE,Nonessential
FBgn0034897,,1,347,NE,Nonessential
FBgn0034898,,1,347,NE,Nonessential
FBgn0034899,,1,347,NE,Nonessential
FBgn0034900,,1,347,NE,Nonessential
FBgn0034901,,1,347,NE,Nonessential
FBgn0034902,,1,347,NE,Nonessential
FBgn0034903,,1,347,NE,Nonessential
FBgn0034904,,1,347,NE,Nonessential
FBgn0034906,,1,347,NE,Nonessential
FBgn0034907,,1,347,NE,Nonessential
FBgn0034908,,1,347,NE,Nonessential
FBgn0034909,,1,347,NE,Nonessential
FBgn0034910,,1,347,NE,Nonessential
FBgn0034911,,1,347,NE,Nonessential
FBgn0034913,,1,347,NE,Nonessential
FBgn0034914,,1,347,NE,Nonessential
FBgn0034915,,1,347,NE,Nonessential
FBgn0034918,,1,347,NE,Nonessential
FBgn0034919,,1,347,NE,Nonessential
FBgn0034920,,1,347,NE,Nonessential
FBgn0034921,,1,347,NE,Nonessential
FBgn0034922,,1,347,NE,Nonessential
FBgn0034923,,1,347,NE,Nonessential
FBgn0034924,,1,347,NE,Nonessential
FBgn0034925,,1,347,NE,Nonessential
FBgn0034926,,1,347,NE,Nonessential
FBgn0034928,,1,347,NE,Nonessential
FBgn0034931,,1,347,NE,Nonessential
FBgn0034933,,1,347,NE,Nonessential
FBgn0034935,,1,347,NE,Nonessential
FBgn0034936,,1,347,NE,Nonessential
FBgn0034937,,1,347,NE,Nonessential
FBgn0034938,,1,347,NE,Nonessential
FBgn0034939,,1,347,NE,Nonessential
FBgn0034940,,1,347,NE,Nonessential
FBgn0034942,,1,347,NE,Nonessential
FBgn0034943,,1,347,NE,Nonessential
FBgn0034945,,1,347,NE,Nonessential
FBgn0034946,,1,347,NE,Nonessential
FBgn0034948,,1,347,NE,Nonessential
FBgn0034950,,1,347,NE,Nonessential
FBgn0034951,,1,347,NE,Nonessential
FBgn0034956,,1,347,NE,Nonessential
FBgn0034957,,1,347,NE,Nonessential
FBgn0034958,,1,347,NE,Nonessential
FBgn0034959,,1,347,NE,Nonessential
FBgn0034961,,1,347,NE,Nonessential
FBgn0034962,,1,347,NE,Nonessential
FBgn0034963,,1,347,NE,Nonessential
FBgn0034964,,1,347,NE,Nonessential
FBgn0034965,,1,347,NE,Nonessential
FBgn0034966,,1,347,NE,Nonessential
FBgn0034967,,1,347,NE,Nonessential
FBgn0034968,,1,347,E,Essential
FBgn0034970,,1,347,NE,Nonessential
FBgn0034971,,1,347,NE,Nonessential
FBgn0034972,,1,347,NE,Nonessential
FBgn0034973,,1,347,NE,Nonessential
FBgn0034974,,1,347,NE,Nonessential
FBgn0034975,,1,347,NE,Nonessential
FBgn0034976,,1,347,NE,Nonessential
FBgn0034978,,1,347,NE,Nonessential
FBgn0034979,,1,347,NE,Nonessential
FBgn0034982,,1,347,NE,Nonessential
FBgn0034985,,1,347,NE,Nonessential
FBgn0034986,,1,347,NE,Nonessential
FBgn0034987,,2,"363,347","E,NE",Conditional
FBgn0034988,,1,347,NE,Nonessential
FBgn0034989,,1,347,NE,Nonessential
FBgn0034990,,1,347,NE,Nonessential
FBgn0034994,,1,347,NE,Nonessential
FBgn0034996,,1,347,NE,Nonessential
FBgn0034997,,1,347,NE,Nonessential
FBgn0034998,,1,347,NE,Nonessential
FBgn0034999,,1,347,NE,Nonessential
FBgn0035000,,1,347,NE,Nonessential
FBgn0035001,,1,347,NE,Nonessential
FBgn0035002,,1,347,NE,Nonessential
FBgn0035003,,1,347,NE,Nonessential
FBgn0035004,,1,347,NE,Nonessential
FBgn0035005,,1,347,NE,Nonessential
FBgn0035006,,1,347,NE,Nonessential
FBgn0035007,,1,347,NE,Nonessential
FBgn0035008,,1,347,NE,Nonessential
FBgn0035009,,1,347,NE,Nonessential
FBgn0035010,,1,347,NE,Nonessential
FBgn0035011,,1,347,NE,Nonessential
FBgn0035012,,1,347,NE,Nonessential
FBgn0035014,,1,347,NE,Nonessential
FBgn0035016,,1,347,NE,Nonessential
FBgn0035019,,1,347,NE,Nonessential
FBgn0035020,,1,347,NE,Nonessential
FBgn0035021,,1,347,NE,Nonessential
FBgn0035022,,1,347,NE,Nonessential
FBgn0035023,,1,347,NE,Nonessential
FBgn0035024,,1,347,NE,Nonessential
FBgn0035025,,1,347,NE,Nonessential
FBgn0035026,,1,347,NE,Nonessential
FBgn0035027,,1,347,NE,Nonessential
FBgn0035028,,1,347,NE,Nonessential
FBgn0035031,,1,347,NE,Nonessential
FBgn0035032,,1,347,NE,Nonessential
FBgn0035033,,1,347,NE,Nonessential
FBgn0035034,,1,347,NE,Nonessential
FBgn0035035,,1,347,NE,Nonessential
FBgn0035036,,1,347,NE,Nonessential
FBgn0035039,,1,347,NE,Nonessential
FBgn0035040,,1,347,NE,Nonessential
FBgn0035041,,1,347,NE,Nonessential
FBgn0035042,,2,"347,363","NE,E",Conditional
FBgn0035043,,2,"363,347","NE,NE",Nonessential
FBgn0035044,,1,347,NE,Nonessential
FBgn0035046,,1,347,NE,Nonessential
FBgn0035047,,1,347,NE,Nonessential
FBgn0035049,,1,347,NE,Nonessential
FBgn0035050,,1,347,NE,Nonessential
FBgn0035056,,1,347,NE,Nonessential
FBgn0035057,,1,347,NE,Nonessential
FBgn0035059,,1,347,NE,Nonessential
FBgn0035060,,1,347,NE,Nonessential
FBgn0035063,,1,347,NE,Nonessential
FBgn0035064,,1,347,NE,Nonessential
FBgn0035065,,1,347,NE,Nonessential
FBgn0035068,,1,347,NE,Nonessential
FBgn0035069,,1,347,NE,Nonessential
FBgn0035070,,1,347,NE,Nonessential
FBgn0035073,,1,347,NE,Nonessential
FBgn0035076,,1,347,NE,Nonessential
FBgn0035077,,1,347,NE,Nonessential
FBgn0035078,,1,347,NE,Nonessential
FBgn0035082,,1,347,NE,Nonessential
FBgn0035083,,1,347,NE,Nonessential
FBgn0035084,,1,347,NE,Nonessential
FBgn0035085,,1,347,NE,Nonessential
FBgn0035086,,1,347,NE,Nonessential
FBgn0035087,,1,347,NE,Nonessential
FBgn0035088,,1,347,NE,Nonessential
FBgn0035089,,1,347,NE,Nonessential
FBgn0035090,,1,347,NE,Nonessential
FBgn0035091,,1,347,NE,Nonessential
FBgn0035092,,1,347,NE,Nonessential
FBgn0035094,,1,347,NE,Nonessential
FBgn0035097,,1,347,NE,Nonessential
FBgn0035099,,1,347,NE,Nonessential
FBgn0035100,,1,347,NE,Nonessential
FBgn0035101,,1,347,NE,Nonessential
FBgn0035102,,1,347,NE,Nonessential
FBgn0035103,,2,"363,347","NE,NE",Nonessential
FBgn0035104,,1,347,NE,Nonessential
FBgn0035106,,1,347,NE,Nonessential
FBgn0035107,,1,347,NE,Nonessential
FBgn0035109,,1,347,NE,Nonessential
FBgn0035110,,1,347,NE,Nonessential
FBgn0035111,,1,347,NE,Nonessential
FBgn0035112,,1,347,NE,Nonessential
FBgn0035113,,1,347,NE,Nonessential
FBgn0035120,,1,347,NE,Nonessential
FBgn0035121,,1,347,NE,Nonessential
FBgn0035122,,1,347,NE,Nonessential
FBgn0035124,,1,347,NE,Nonessential
FBgn0035131,,2,"347,363","NE,NE",Nonessential
FBgn0035132,,1,347,NE,Nonessential
FBgn0035133,,1,347,NE,Nonessential
FBgn0035134,,2,"347,363","NE,NE",Nonessential
FBgn0035136,,1,347,NE,Nonessential
FBgn0035137,,1,347,NE,Nonessential
FBgn0035138,,1,347,NE,Nonessential
FBgn0035139,,1,347,NE,Nonessential
FBgn0035140,,1,347,NE,Nonessential
FBgn0035141,,1,347,NE,Nonessential
FBgn0035142,,1,347,NE,Nonessential
FBgn0035143,,1,347,NE,Nonessential
FBgn0035144,,1,347,NE,Nonessential
FBgn0035145,,1,347,E,Essential
FBgn0035146,,1,347,NE,Nonessential
FBgn0035147,,1,347,NE,Nonessential
FBgn0035148,,1,347,NE,Nonessential
FBgn0035149,,1,347,NE,Nonessential
FBgn0035150,,1,347,NE,Nonessential
FBgn0035151,,1,347,NE,Nonessential
FBgn0035152,,1,347,NE,Nonessential
FBgn0035153,,1,347,NE,Nonessential
FBgn0035154,,1,347,NE,Nonessential
FBgn0035155,,1,347,NE,Nonessential
FBgn0035157,,1,347,NE,Nonessential
FBgn0035158,,1,347,NE,Nonessential
FBgn0035159,,1,347,NE,Nonessential
FBgn0035160,,1,347,NE,Nonessential
FBgn0035161,,1,347,NE,Nonessential
FBgn0035162,,1,347,NE,Nonessential
FBgn0035164,,1,347,NE,Nonessential
FBgn0035165,,2,"347,363","NE,NE",Nonessential
FBgn0035166,,1,347,NE,Nonessential
FBgn0035167,,1,347,NE,Nonessential
FBgn0035168,,1,347,NE,Nonessential
FBgn0035169,,1,347,NE,Nonessential
FBgn0035170,,1,347,NE,Nonessential
FBgn0035171,,1,347,NE,Nonessential
FBgn0035173,,1,347,NE,Nonessential
FBgn0035176,,1,347,NE,Nonessential
FBgn0035178,,1,347,NE,Nonessential
FBgn0035179,,1,347,NE,Nonessential
FBgn0035181,,1,347,NE,Nonessential
FBgn0035186,,1,347,NE,Nonessential
FBgn0035187,,1,347,NE,Nonessential
FBgn0035189,,1,347,NE,Nonessential
FBgn0035192,,1,347,NE,Nonessential
FBgn0035193,,1,347,NE,Nonessential
FBgn0035194,,1,347,NE,Nonessential
FBgn0035195,,1,347,NE,Nonessential
FBgn0035196,,1,347,NE,Nonessential
FBgn0035197,,1,347,NE,Nonessential
FBgn0035198,,1,347,NE,Nonessential
FBgn0035199,,1,347,NE,Nonessential
FBgn0035202,,1,347,NE,Nonessential
FBgn0035203,,1,347,NE,Nonessential
FBgn0035204,,1,347,NE,Nonessential
FBgn0035205,,1,347,NE,Nonessential
FBgn0035206,,1,347,NE,Nonessential
FBgn0035207,,1,347,NE,Nonessential
FBgn0035208,,1,347,NE,Nonessential
FBgn0035209,,1,347,NE,Nonessential
FBgn0035210,,1,347,NE,Nonessential
FBgn0035211,,1,347,NE,Nonessential
FBgn0035213,,1,347,NE,Nonessential
FBgn0035216,,1,347,NE,Nonessential
FBgn0035217,,1,347,NE,Nonessential
FBgn0035218,,1,347,NE,Nonessential
FBgn0035227,,1,347,NE,Nonessential
FBgn0035228,,1,347,NE,Nonessential
FBgn0035229,,1,347,NE,Nonessential
FBgn0035231,,1,347,NE,Nonessential
FBgn0035232,,1,347,NE,Nonessential
FBgn0035233,,1,347,NE,Nonessential
FBgn0035234,,1,347,NE,Nonessential
FBgn0035235,,1,347,NE,Nonessential
FBgn0035236,,1,347,NE,Nonessential
FBgn0035237,,1,347,NE,Nonessential
FBgn0035238,,1,347,NE,Nonessential
FBgn0035239,,1,347,NE,Nonessential
FBgn0035240,,1,347,NE,Nonessential
FBgn0035241,,1,347,NE,Nonessential
FBgn0035243,,1,347,NE,Nonessential
FBgn0035244,,2,"347,363","NE,E",Conditional
FBgn0035245,,1,347,NE,Nonessential
FBgn0035246,,1,347,NE,Nonessential
FBgn0035247,,1,347,NE,Nonessential
FBgn0035248,,1,347,NE,Nonessential
FBgn0035249,,1,347,NE,Nonessential
FBgn0035251,,1,347,NE,Nonessential
FBgn0035252,,1,347,NE,Nonessential
FBgn0035253,,1,347,NE,Nonessential
FBgn0035254,,1,347,NE,Nonessential
FBgn0035255,,1,347,NE,Nonessential
FBgn0035256,,1,347,NE,Nonessential
FBgn0035257,,1,347,NE,Nonessential
FBgn0035258,,1,347,NE,Nonessential
FBgn0035259,,1,347,NE,Nonessential
FBgn0035260,,1,347,NE,Nonessential
FBgn0035262,,1,347,NE,Nonessential
FBgn0035263,,1,347,NE,Nonessential
FBgn0035264,,1,347,NE,Nonessential
FBgn0035265,,1,347,NE,Nonessential
FBgn0035266,,1,347,NE,Nonessential
FBgn0035267,,1,347,NE,Nonessential
FBgn0035268,,1,347,NE,Nonessential
FBgn0035270,,1,347,NE,Nonessential
FBgn0035271,,1,347,NE,Nonessential
FBgn0035272,,1,347,NE,Nonessential
FBgn0035273,,1,347,NE,Nonessential
